Date,CDS
2010-02-03,12.678200721740723
2010-02-04,12.678200721740723
2010-02-05,12.678200721740723
2010-02-06,12.678200721740723
2010-02-07,12.678200721740723
2010-02-08,12.678200721740723
2010-02-09,11.827356338500977
2010-02-10,11.827356338500977
2010-02-11,11.827356338500977
2010-02-12,11.517443656921387
2010-02-13,11.517443656921387
2010-02-14,11.517443656921387
2010-02-15,11.517443656921387
2010-02-16,11.765371322631836
2010-02-17,12.193612098693848
2010-02-18,12.199246406555176
2010-02-19,12.086555480957031
2010-02-20,12.086555480957031
2010-02-21,12.086555480957031
2010-02-22,12.086555480957031
2010-02-23,12.086555480957031
2010-02-24,12.069648742675781
2010-02-25,11.973856925964355
2010-02-26,12.154170989990234
2010-02-27,12.154170989990234
2010-02-28,12.154170989990234
2010-03-01,11.968223571777344
2010-03-02,11.968223571777344
2010-03-03,12.419002532958984
2010-03-04,12.419002532958984
2010-03-05,12.419002532958984
2010-03-06,12.419002532958984
2010-03-07,12.419002532958984
2010-03-08,12.419002532958984
2010-03-09,12.419002532958984
2010-03-10,12.419002532958984
2010-03-11,12.419002532958984
2010-03-12,12.419002532958984
2010-03-13,12.419002532958984
2010-03-14,12.419002532958984
2010-03-15,12.419002532958984
2010-03-16,12.419002532958984
2010-03-17,12.419002532958984
2010-03-18,12.419002532958984
2010-03-19,12.835979461669922
2010-03-20,12.835979461669922
2010-03-21,12.835979461669922
2010-03-22,12.593679428100586
2010-03-23,12.847244262695312
2010-03-24,12.847244262695312
2010-03-25,12.847244262695312
2010-03-26,12.847244262695312
2010-03-27,12.847244262695312
2010-03-28,12.847244262695312
2010-03-29,12.847244262695312
2010-03-30,12.847244262695312
2010-03-31,12.847244262695312
2010-04-01,12.847244262695312
2010-04-02,12.847244262695312
2010-04-03,12.847244262695312
2010-04-04,12.847244262695312
2010-04-05,13.309298515319824
2010-04-06,13.309298515319824
2010-04-07,13.309298515319824
2010-04-08,12.95993709564209
2010-04-09,13.314927101135254
2010-04-10,13.314927101135254
2010-04-11,13.314927101135254
2010-04-12,13.500877380371094
2010-04-13,13.523419380187988
2010-04-14,13.523419380187988
2010-04-15,13.523419380187988
2010-04-16,13.354373931884766
2010-04-17,13.354373931884766
2010-04-18,13.354373931884766
2010-04-19,13.179696083068848
2010-04-20,13.179696083068848
2010-04-21,13.179696083068848
2010-04-22,12.757089614868164
2010-04-23,12.802168846130371
2010-04-24,12.802168846130371
2010-04-25,12.802168846130371
2010-04-26,12.802168846130371
2010-04-27,12.249961853027344
2010-04-28,12.199246406555176
2010-04-29,12.424640655517578
2010-04-30,12.424640655517578
2010-05-01,12.424640655517578
2010-05-02,12.424640655517578
2010-05-03,12.424640655517578
2010-05-04,11.686483383178711
2010-05-05,11.308956146240234
2010-05-06,10.44683837890625
2010-05-07,10.373587608337402
2010-05-08,10.373587608337402
2010-05-09,10.373587608337402
2010-05-10,11.703390121459961
2010-05-11,11.539982795715332
2010-05-12,11.539982795715332
2010-05-13,11.43292236328125
2010-05-14,10.79619026184082
2010-05-15,10.79619026184082
2010-05-16,10.79619026184082
2010-05-17,10.914521217346191
2010-05-18,10.677863121032715
2010-05-19,10.660959243774414
2010-05-20,10.37922191619873
2010-05-21,10.706037521362305
2010-05-22,10.706037521362305
2010-05-23,10.706037521362305
2010-05-24,10.706037521362305
2010-05-25,10.255257606506348
2010-05-26,10.114387512207031
2010-05-27,10.72857666015625
2010-05-28,10.536995887756348
2010-05-29,10.536995887756348
2010-05-30,10.536995887756348
2010-05-31,10.536995887756348
2010-06-01,10.463744163513184
2010-06-02,10.627151489257812
2010-06-03,10.598978996276855
2010-06-04,9.905901908874512
2010-06-05,9.905901908874512
2010-06-06,9.905901908874512
2010-06-07,9.843917846679688
2010-06-08,9.92844295501709
2010-06-09,9.911535263061523
2010-06-10,10.480647087097168
2010-06-11,10.576435089111328
2010-06-12,10.576435089111328
2010-06-13,10.576435089111328
2010-06-14,10.768021583557129
2010-06-15,11.201895713806152
2010-06-16,11.207529067993164
2010-06-17,11.258243560791016
2010-06-18,11.33149528503418
2010-06-19,11.33149528503418
2010-06-20,11.33149528503418
2010-06-21,11.365301132202148
2010-06-22,11.128644943237305
2010-06-23,11.19068717956543
2010-06-24,10.96300220489502
2010-06-25,10.968693733215332
2010-06-26,10.968693733215332
2010-06-27,10.968693733215332
2010-06-28,10.94023323059082
2010-06-29,10.490557670593262
2010-06-30,10.382406234741211
2010-07-01,10.53609561920166
2010-07-02,10.593015670776367
2010-07-03,10.593015670776367
2010-07-04,10.593015670776367
2010-07-05,10.593015670776367
2010-07-06,10.775161743164062
2010-07-07,10.775161743164062
2010-07-08,11.537904739379883
2010-07-09,11.628976821899414
2010-07-10,11.628976821899414
2010-07-11,11.628976821899414
2010-07-12,11.56636905670166
2010-07-13,11.94204330444336
2010-07-14,11.91358470916748
2010-07-15,11.879432678222656
2010-07-16,11.463911056518555
2010-07-17,11.463911056518555
2010-07-18,11.463911056518555
2010-07-19,11.498062133789062
2010-07-20,11.640364646911621
2010-07-21,11.418371200561523
2010-07-22,11.953429222106934
2010-07-23,12.078656196594238
2010-07-24,12.078656196594238
2010-07-25,12.078656196594238
2010-07-26,12.238036155700684
2010-07-27,12.716174125671387
2010-07-28,12.64217472076416
2010-07-29,12.710481643676758
2010-07-30,12.579559326171875
2010-07-31,12.579559326171875
2010-08-01,12.579559326171875
2010-08-02,13.25692367553711
2010-08-03,13.262615203857422
2010-08-04,13.182927131652832
2010-08-05,13.194313049316406
2010-08-06,13.114622116088867
2010-08-07,13.114622116088867
2010-08-08,13.114622116088867
2010-08-09,13.143081665039062
2010-08-10,13.052007675170898
2010-08-11,12.294957160949707
2010-08-12,12.198190689086914
2010-08-13,12.129886627197266
2010-08-14,12.129886627197266
2010-08-15,12.129886627197266
2010-08-16,12.095731735229492
2010-08-17,12.380337715148926
2010-08-18,12.403107643127441
2010-08-19,12.067269325256348
2010-08-20,11.879432678222656
2010-08-21,11.879432678222656
2010-08-22,11.879432678222656
2010-08-23,11.86805248260498
2010-08-24,11.66882038116455
2010-08-25,11.50944709777832
